39.0016	473
39.0168	466
39.032	459
39.0472	455
39.0625	453
39.0778	449
39.093	446
39.1083	443
39.1236	442
39.1389	439
39.1543	434
39.1696	432
39.185	429
39.2003	425
39.2157	422
39.2311	419
39.2465	413
39.2619	412
39.2773	410
39.2927	407
39.3082	402
39.3236	399
39.3391	397
39.3546	395
39.3701	392
39.3856	388
39.4011	382
39.4166	381
39.4322	380
39.4477	375
39.4633	370
39.4789	371
39.4945	363
39.5101	360
39.5257	353
39.5413	352
39.557	350
39.5726	346
39.5883	339
39.604	344
39.6197	337
39.6354	337
39.6511	341
39.6668	338
39.6825	336
39.6983	330
39.7141	328
39.7298	318
39.7456	316
39.7614	314
39.7772	310
39.7931	308
39.8089	309
39.8248	307
39.8406	304
39.8565	300
39.8724	296
39.8883	298
39.9042	296
39.9202	298
39.9361	294
39.9521	288
39.968	290
39.984	289
40	288
40.016	286
40.032	284
40.0481	275
40.0641	274
40.0802	274
40.0962	266
40.1123	269
40.1284	269
40.1445	266
40.1606	261
40.1768	260
40.1929	260
40.2091	252
40.2253	248
40.2414	246
40.2576	241
40.2739	234
40.2901	233
40.3063	224
40.3226	221
40.3388	221
40.3551	217
40.3714	214
40.3877	214
40.404	215
40.4204	204
40.4367	206
40.4531	189
40.4694	197
40.4858	192
40.5022	191
40.5186	186
40.5351	183
40.5515	178
40.568	172
40.5844	165
40.6009	165
40.6174	169
40.6339	160
40.6504	160
40.6669	161
40.6835	152
40.7	154
40.7166	151
40.7332	147
40.7498	154
40.7664	151
40.783	145
40.7997	146
40.8163	145
40.833	151
40.8497	156
40.8664	149
40.8831	151
40.8998	150
40.9165	148
40.9333	138
40.95	136
40.9668	135
40.9836	133
41.0004	126
41.0172	121
41.0341	112
41.0509	106
41.0678	114
41.0846	107
41.1015	105
41.1184	103
41.1353	108
41.1523	95
41.1692	106
41.1862	94
41.2031	97
41.2201	115
41.2371	109
41.2541	126
41.2712	128
41.2882	145
41.3052	129
41.3223	131
41.3394	155
41.3565	138
41.3736	157
41.3907	162
41.4079	134
41.425	174
41.4422	135
41.4594	136
41.4766	81
41.4938	50
41.511	60
41.5282	58
41.5455	53
41.5628	72
41.58	47
41.5973	39
41.6146	91
41.632	48
41.6493	40
41.6667	52
41.684	51
41.7014	43
41.7188	50
41.7362	53
41.7537	48
41.7711	47
41.7885	60
41.806	46
41.8235	58
41.841	56
41.8585	63
41.876	51
41.8936	80
41.9111	79
41.9287	102
41.9463	45
41.9639	41
41.9815	54
41.9992	61
42.0168	53
42.0345	56
42.0521	58
42.0698	54
42.0875	66
42.1053	86
42.123	114
42.1408	132
42.1585	196
42.1763	172
42.1941	268
42.2119	399
42.2297	552
42.2476	797
42.2654	887
42.2833	925
42.3012	941
42.3191	984
42.337	1020
42.3549	1100
42.3729	1100
42.3908	1111
42.4088	1146
42.4268	1059
42.4448	1027
42.4628	1033
42.4809	998
42.4989	833
42.517	738
42.5351	851
42.5532	785
42.5713	766
42.5894	751
42.6076	709
42.6257	708
42.6439	666
42.6621	625
42.6803	632
42.6985	641
42.7168	632
42.735	621
42.7533	599
42.7716	574
42.7899	551
42.8082	537
42.8266	537
42.8449	528
42.8633	515
42.8816	507
42.9	494
42.9185	480
42.9369	467
42.9553	448
42.9738	430
42.9923	426
43.0108	418
43.0293	414
43.0478	406
43.0663	401
43.0849	394
43.1034	376
43.122	381
43.1406	370
43.1593	361
43.1779	364
43.1965	360
43.2152	351
43.2339	343
43.2526	333
43.2713	330
43.29	334
43.3088	331
43.3276	328
43.3463	314
43.3651	311
43.3839	312
43.4028	305
43.4216	299
43.4405	287
43.4594	278
43.4783	274
43.4972	271
43.5161	266
43.535	259
43.554	249
43.573	244
43.592	238
43.611	235
43.63	226
43.6491	224
43.6681	219
43.6872	214
43.7063	208
43.7254	201
43.7445	197
43.7637	193
43.7828	188
43.802	184
43.8212	181
43.8404	177
43.8596	173
43.8789	165
43.8982	162
43.9174	158
43.9367	155
43.956	149
43.9754	146
43.9947	140
44.0141	138
set object circle at 42.8633,3581 radius 0.01
