39.0016	424
39.0168	418
39.032	413
39.0472	403
39.0625	398
39.0778	398
39.093	395
39.1083	391
39.1236	387
39.1389	382
39.1543	386
39.1696	379
39.185	372
39.2003	375
39.2157	370
39.2311	362
39.2465	360
39.2619	364
39.2773	359
39.2927	352
39.3082	347
39.3236	343
39.3391	344
39.3546	344
39.3701	340
39.3856	337
39.4011	331
39.4166	327
39.4322	323
39.4477	326
39.4633	320
39.4789	316
39.4945	310
39.5101	309
39.5257	305
39.5413	308
39.557	305
39.5726	304
39.5883	315
39.604	297
39.6197	296
39.6354	289
39.6511	289
39.6668	289
39.6825	287
39.6983	273
39.7141	282
39.7298	267
39.7456	272
39.7614	270
39.7772	268
39.7931	260
39.8089	263
39.8248	260
39.8406	256
39.8565	257
39.8724	261
39.8883	251
39.9042	254
39.9202	253
39.9361	255
39.9521	254
39.968	249
39.984	252
40	254
40.016	249
40.032	248
40.0481	237
40.0641	239
40.0802	240
40.0962	242
40.1123	240
40.1284	235
40.1445	239
40.1606	240
40.1768	233
40.1929	232
40.2091	227
40.2253	215
40.2414	219
40.2576	208
40.2739	215
40.2901	213
40.3063	211
40.3226	208
40.3388	193
40.3551	196
40.3714	181
40.3877	192
40.404	196
40.4204	185
40.4367	179
40.4531	179
40.4694	175
40.4858	185
40.5022	177
40.5186	168
40.5351	169
40.5515	159
40.568	166
40.5844	157
40.6009	154
40.6174	156
40.6339	151
40.6504	153
40.6669	150
40.6835	148
40.7	143
40.7166	143
40.7332	154
40.7498	151
40.7664	158
40.783	145
40.7997	145
40.8163	137
40.833	136
40.8497	144
40.8664	133
40.8831	130
40.8998	123
40.9165	133
40.9333	124
40.95	128
40.9668	128
40.9836	126
41.0004	130
41.0172	123
41.0341	123
41.0509	114
41.0678	106
41.0846	111
41.1015	106
41.1184	101
41.1353	95
41.1523	97
41.1692	101
41.1862	106
41.2031	110
41.2201	117
41.2371	136
41.2541	143
41.2712	172
41.2882	203
41.3052	167
41.3223	182
41.3394	185
41.3565	221
41.3736	247
41.3907	229
41.4079	164
41.425	193
41.4422	191
41.4594	182
41.4766	124
41.4938	91
41.511	75
41.5282	84
41.5455	82
41.5628	82
41.58	94
41.5973	95
41.6146	81
41.632	84
41.6493	77
41.6667	100
41.684	110
41.7014	96
41.7188	125
41.7362	116
41.7537	149
41.7711	146
41.7885	135
41.806	103
41.8235	133
41.841	124
41.8585	194
41.876	139
41.8936	208
41.9111	173
41.9287	248
41.9463	254
41.9639	199
41.9815	212
41.9992	264
42.0168	167
42.0345	154
42.0521	151
42.0698	146
42.0875	165
42.1053	125
42.123	182
42.1408	288
42.1585	351
42.1763	466
42.1941	611
42.2119	723
42.2297	769
42.2476	834
42.2654	872
42.2833	929
42.3012	954
42.3191	989
42.337	1017
42.3549	895
42.3729	861
42.3908	816
42.4088	736
42.4268	719
42.4448	746
42.4628	736
42.4809	705
42.4989	675
42.517	674
42.5351	644
42.5532	625
42.5713	588
42.5894	581
42.6076	589
42.6257	536
42.6439	567
42.6621	527
42.6803	523
42.6985	497
42.7168	524
42.735	518
42.7533	506
42.7716	492
42.7899	483
42.8082	483
42.8266	473
42.8449	465
42.8633	425
42.8816	411
42.9	400
42.9185	391
42.9369	389
42.9553	370
42.9738	363
42.9923	357
43.0108	355
43.0293	340
43.0478	325
43.0663	324
43.0849	329
43.1034	336
43.122	325
43.1406	323
43.1593	319
43.1779	305
43.1965	299
43.2152	292
43.2339	295
43.2526	291
43.2713	284
43.29	280
43.3088	281
43.3276	272
43.3463	271
43.3651	268
43.3839	264
43.4028	255
43.4216	252
43.4405	243
43.4594	235
43.4783	230
43.4972	226
43.5161	226
43.535	219
43.554	219
43.573	214
43.592	208
43.611	205
43.63	200
43.6491	194
43.6681	192
43.6872	192
43.7063	190
43.7254	185
43.7445	181
43.7637	176
43.7828	177
43.802	181
43.8212	178
43.8404	175
43.8596	173
43.8789	168
43.8982	170
43.9174	169
43.9367	168
43.956	167
43.9754	162
43.9947	154
44.0141	151
set object circle at 42.7899,3613 radius 0.01
