39.0016	407
39.0168	381
39.032	378
39.0472	371
39.0625	368
39.0778	360
39.093	356
39.1083	357
39.1236	364
39.1389	360
39.1543	357
39.1696	342
39.185	347
39.2003	349
39.2157	343
39.2311	343
39.2465	339
39.2619	336
39.2773	329
39.2927	323
39.3082	321
39.3236	317
39.3391	313
39.3546	309
39.3701	305
39.3856	302
39.4011	303
39.4166	300
39.4322	299
39.4477	296
39.4633	289
39.4789	285
39.4945	282
39.5101	284
39.5257	276
39.5413	273
39.557	273
39.5726	261
39.5883	260
39.604	256
39.6197	257
39.6354	257
39.6511	254
39.6668	251
39.6825	252
39.6983	254
39.7141	245
39.7298	242
39.7456	233
39.7614	230
39.7772	235
39.7931	226
39.8089	220
39.8248	223
39.8406	223
39.8565	212
39.8724	217
39.8883	216
39.9042	214
39.9202	206
39.9361	203
39.9521	206
39.968	204
39.984	202
40	203
40.016	199
40.032	198
40.0481	197
40.0641	196
40.0802	191
40.0962	188
40.1123	188
40.1284	185
40.1445	188
40.1606	187
40.1768	179
40.1929	179
40.2091	177
40.2253	177
40.2414	176
40.2576	171
40.2739	164
40.2901	162
40.3063	159
40.3226	161
40.3388	158
40.3551	158
40.3714	154
40.3877	155
40.404	149
40.4204	145
40.4367	148
40.4531	144
40.4694	140
40.4858	140
40.5022	141
40.5186	135
40.5351	131
40.5515	130
40.568	129
40.5844	130
40.6009	125
40.6174	133
40.6339	143
40.6504	138
40.6669	151
40.6835	152
40.7	144
40.7166	141
40.7332	143
40.7498	139
40.7664	139
40.783	144
40.7997	136
40.8163	134
40.833	132
40.8497	135
40.8664	124
40.8831	132
40.8998	120
40.9165	115
40.9333	122
40.95	117
40.9668	117
40.9836	112
41.0004	107
41.0172	104
41.0341	98
41.0509	96
41.0678	94
41.0846	93
41.1015	89
41.1184	72
41.1353	78
41.1523	78
41.1692	81
41.1862	84
41.2031	80
41.2201	85
41.2371	96
41.2541	77
41.2712	67
41.2882	66
41.3052	70
41.3223	74
41.3394	68
41.3565	60
41.3736	75
41.3907	71
41.4079	96
41.425	79
41.4422	87
41.4594	71
41.4766	83
41.4938	85
41.511	84
41.5282	72
41.5455	73
41.5628	63
41.58	67
41.5973	42
41.6146	69
41.632	74
41.6493	65
41.6667	54
41.684	50
41.7014	56
41.7188	57
41.7362	36
41.7537	56
41.7711	44
41.7885	60
41.806	92
41.8235	84
41.841	67
41.8585	62
41.876	79
41.8936	109
41.9111	68
41.9287	99
41.9463	95
41.9639	98
41.9815	123
41.9992	90
42.0168	123
42.0345	138
42.0521	91
42.0698	172
42.0875	217
42.1053	255
42.123	424
42.1408	412
42.1585	412
42.1763	457
42.1941	499
42.2119	624
42.2297	655
42.2476	731
42.2654	783
42.2833	894
42.3012	964
42.3191	1000
42.337	978
42.3549	957
42.3729	796
42.3908	777
42.4088	705
42.4268	656
42.4448	704
42.4628	751
42.4809	745
42.4989	725
42.517	698
42.5351	678
42.5532	648
42.5713	628
42.5894	599
42.6076	578
42.6257	589
42.6439	542
42.6621	547
42.6803	482
42.6985	499
42.7168	496
42.735	478
42.7533	434
42.7716	446
42.7899	424
42.8082	425
42.8266	389
42.8449	376
42.8633	374
42.8816	373
42.9	356
42.9185	350
42.9369	328
42.9553	336
42.9738	324
42.9923	325
43.0108	306
43.0293	329
43.0478	300
43.0663	308
43.0849	292
43.1034	300
43.122	297
43.1406	273
43.1593	280
43.1779	256
43.1965	256
43.2152	258
43.2339	246
43.2526	236
43.2713	244
43.29	229
43.3088	226
43.3276	218
43.3463	211
43.3651	213
43.3839	207
43.4028	198
43.4216	197
43.4405	194
43.4594	191
43.4783	185
43.4972	184
43.5161	180
43.535	171
43.554	172
43.573	164
43.592	160
43.611	166
43.63	156
43.6491	149
43.6681	144
43.6872	144
43.7063	141
43.7254	130
43.7445	121
43.7637	123
43.7828	118
43.802	120
43.8212	119
43.8404	114
43.8596	113
43.8789	112
43.8982	107
43.9174	107
43.9367	104
43.956	101
43.9754	94
43.9947	94
44.0141	93
set object circle at 42.7716,3650 radius 0.01
