39.0016	4096
39.0168	4096
39.032	4096
39.0472	4096
39.0625	4096
39.0778	4096
39.093	4096
39.1083	4096
39.1236	4096
39.1389	4096
39.1543	4096
39.1696	4096
39.185	4096
39.2003	4096
39.2157	4096
39.2311	4096
39.2465	4096
39.2619	4096
39.2773	4096
39.2927	4096
39.3082	4096
39.3236	4096
39.3391	4096
39.3546	4096
39.3701	4096
39.3856	4096
39.4011	4096
39.4166	4096
39.4322	4096
39.4477	4096
39.4633	4096
39.4789	4096
39.4945	4096
39.5101	4096
39.5257	4096
39.5413	4096
39.557	4096
39.5726	4096
39.5883	4096
39.604	4096
39.6197	4096
39.6354	4096
39.6511	4096
39.6668	4096
39.6825	4096
39.6983	4096
39.7141	4096
39.7298	4096
39.7456	4096
39.7614	4096
39.7772	4096
39.7931	4096
39.8089	4096
39.8248	4096
39.8406	4096
39.8565	4096
39.8724	4096
39.8883	4096
39.9042	4096
39.9202	4096
39.9361	4096
39.9521	4096
39.968	4096
39.984	4096
40	4096
40.016	4096
40.032	4096
40.0481	4096
40.0641	4096
40.0802	4096
40.0962	4096
40.1123	4096
40.1284	4096
40.1445	4096
40.1606	4096
40.1768	4096
40.1929	4096
40.2091	4096
40.2253	4096
40.2414	4096
40.2576	4096
40.2739	4096
40.2901	4096
40.3063	4096
40.3226	4096
40.3388	4096
40.3551	4096
40.3714	4096
40.3877	4096
40.404	4096
40.4204	4096
40.4367	4096
40.4531	4096
40.4694	4096
40.4858	4096
40.5022	4096
40.5186	4096
40.5351	4096
40.5515	4096
40.568	4096
40.5844	4096
40.6009	4096
40.6174	4096
40.6339	4096
40.6504	4096
40.6669	4096
40.6835	4096
40.7	4096
40.7166	4096
40.7332	4096
40.7498	4096
40.7664	4096
40.783	4096
40.7997	4096
40.8163	4096
40.833	4096
40.8497	4096
40.8664	4096
40.8831	4096
40.8998	4096
40.9165	4096
40.9333	4096
40.95	4096
40.9668	4096
40.9836	4096
41.0004	4096
41.0172	4096
41.0341	4096
41.0509	4096
41.0678	4096
41.0846	4096
41.1015	4096
41.1184	4096
41.1353	4096
41.1523	4096
41.1692	4096
41.1862	4096
41.2031	4096
41.2201	4096
41.2371	4096
41.2541	4096
41.2712	4096
41.2882	4096
41.3052	4096
41.3223	4096
41.3394	4096
41.3565	4096
41.3736	4096
41.3907	4096
41.4079	4096
41.425	4096
41.4422	4096
41.4594	4096
41.4766	4096
41.4938	4096
41.511	4096
41.5282	4096
41.5455	4096
41.5628	4096
41.58	4096
41.5973	4096
41.6146	4096
41.632	4096
41.6493	4096
41.6667	4096
41.684	4096
41.7014	4096
41.7188	4096
41.7362	4096
41.7537	4096
41.7711	4096
41.7885	4096
41.806	4096
41.8235	4096
41.841	4096
41.8585	4096
41.876	4096
41.8936	4096
41.9111	4096
41.9287	4096
41.9463	4096
41.9639	4096
41.9815	4096
41.9992	4096
42.0168	4096
42.0345	4096
42.0521	4096
42.0698	4096
42.0875	4096
42.1053	4096
42.123	4096
42.1408	4096
42.1585	4096
42.1763	4096
42.1941	4096
42.2119	4096
42.2297	4096
42.2476	4096
42.2654	4096
42.2833	4096
42.3012	4096
42.3191	4096
42.337	4096
42.3549	4096
42.3729	4096
42.3908	4096
42.4088	4096
42.4268	4096
42.4448	4096
42.4628	4096
42.4809	4096
42.4989	4096
42.517	4096
42.5351	4096
42.5532	4096
42.5713	4096
42.5894	4096
42.6076	4096
42.6257	4096
42.6439	4096
42.6621	4096
42.6803	4096
42.6985	4096
42.7168	4096
42.735	4096
42.7533	4096
42.7716	4096
42.7899	4096
42.8082	4096
42.8266	4096
42.8449	4096
42.8633	4096
42.8816	4096
42.9	4096
42.9185	4096
42.9369	4096
42.9553	4096
42.9738	4096
42.9923	4096
43.0108	4096
