39.0016	636
39.0168	624
39.032	599
39.0472	600
39.0625	600
39.0778	603
39.093	591
39.1083	572
39.1236	579
39.1389	573
39.1543	588
39.1696	588
39.185	577
39.2003	568
39.2157	544
39.2311	549
39.2465	558
39.2619	552
39.2773	549
39.2927	534
39.3082	529
39.3236	528
39.3391	539
39.3546	537
39.3701	516
39.3856	519
39.4011	504
39.4166	511
39.4322	522
39.4477	515
39.4633	505
39.4789	500
39.4945	496
39.5101	512
39.5257	504
39.5413	501
39.557	503
39.5726	487
39.5883	507
39.604	511
39.6197	509
39.6354	502
39.6511	488
39.6668	495
39.6825	506
39.6983	502
39.7141	489
39.7298	478
39.7456	476
39.7614	493
39.7772	508
39.7931	489
39.8089	495
39.8248	486
39.8406	511
39.8565	491
39.8724	474
39.8883	470
39.9042	489
39.9202	481
39.9361	488
39.9521	449
39.968	470
39.984	490
40	487
40.016	477
40.032	468
40.0481	462
40.0641	478
40.0802	476
40.0962	457
40.1123	455
40.1284	453
40.1445	465
40.1606	478
40.1768	486
40.1929	460
40.2091	462
40.2253	481
40.2414	473
40.2576	480
40.2739	479
40.2901	476
40.3063	495
40.3226	494
40.3388	485
40.3551	488
40.3714	497
40.3877	505
40.404	515
40.4204	486
40.4367	490
40.4531	511
40.4694	514
40.4858	497
40.5022	508
40.5186	503
40.5351	517
40.5515	520
40.568	513
40.5844	510
40.6009	530
40.6174	549
40.6339	529
40.6504	524
40.6669	540
40.6835	562
40.7	560
40.7166	548
40.7332	526
40.7498	557
40.7664	556
40.783	536
40.7997	536
40.8163	555
40.833	556
40.8497	583
40.8664	584
40.8831	587
40.8998	598
40.9165	571
40.9333	612
40.95	612
40.9668	613
40.9836	610
41.0004	602
41.0172	603
41.0341	637
41.0509	649
41.0678	641
41.0846	639
41.1015	646
41.1184	656
41.1353	661
41.1523	685
41.1692	650
41.1862	684
41.2031	682
41.2201	718
41.2371	696
41.2541	670
41.2712	662
41.2882	677
41.3052	721
41.3223	704
41.3394	745
41.3565	712
41.3736	737
41.3907	778
41.4079	774
41.425	759
41.4422	745
41.4594	705
41.4766	697
41.4938	725
41.511	752
41.5282	717
41.5455	712
41.5628	731
41.58	750
41.5973	720
41.6146	706
41.632	708
41.6493	736
41.6667	764
41.684	773
41.7014	762
41.7188	803
41.7362	789
41.7537	850
41.7711	879
41.7885	954
41.806	997
41.8235	1037
41.841	1106
41.8585	1207
41.876	1301
41.8936	1439
41.9111	1591
41.9287	1751
41.9463	1899
41.9639	2007
41.9815	2145
41.9992	2211
42.0168	2279
42.0345	2330
42.0521	2355
42.0698	2412
42.0875	2390
42.1053	2378
42.123	2351
42.1408	2328
42.1585	2307
42.1763	2270
42.1941	2259
42.2119	2239
42.2297	2208
42.2476	2161
42.2654	2140
42.2833	2043
42.3012	2042
42.3191	1933
42.337	1909
42.3549	1869
42.3729	1825
42.3908	1775
42.4088	1726
42.4268	1674
42.4448	1640
42.4628	1601
42.4809	1573
42.4989	1512
42.517	1496
42.5351	1449
42.5532	1431
42.5713	1368
42.5894	1358
42.6076	1339
42.6257	1301
42.6439	1280
42.6621	1228
42.6803	1215
42.6985	1177
42.7168	1166
42.735	1152
42.7533	1115
42.7716	1088
42.7899	1085
42.8082	1042
42.8266	1014
42.8449	993
42.8633	976
42.8816	968
42.9	947
42.9185	965
42.9369	940
42.9553	926
42.9738	903
42.9923	900
43.0108	903
set object circle at 42.517,2600 radius 0.01
